train_loss,train_acc,val_loss,val_acc,lr
1.6397893729572572,0.6347785673073792,0.9645063101805224,0.7419404139880981,0.001
0.945323407035971,0.8066087298624353,0.8921391382652755,0.7597550841062576,0.001
0.8714931224279485,0.8278602285564676,0.909453105196152,0.7563449837136662,0.001
0.8390200022893697,0.8372607024589318,0.8981840048146121,0.7599270219411781,0.001
0.8178519869743244,0.8438947828478061,0.8607735567896635,0.7697847911432911,0.001
0.8031916772652575,0.8489600396742665,0.8593997531754599,0.7898728615231781,0.001
0.7915718547013972,0.8530105828058323,0.871881721367367,0.7687054036240675,0.001
0.7811537997719655,0.8570202603346685,0.8764542370439936,0.7649418754596949,0.001
0.7732292091256008,0.8595518497918971,0.8584115688423833,0.7711793980265358,0.001
0.7660677835033168,0.8623812733029174,0.8637577672007842,0.7786300375397607,0.001
0.7572701370556069,0.8662780509462465,0.8555753366269124,0.7772640869623361,0.001
0.7531361745550335,0.8678233248392908,0.8727193196055861,0.7744080084822665,0.001
0.7462291688119527,0.8708563837266243,0.8466731857730361,0.7895862984649772,0.001
0.741172443889961,0.873356804503805,0.861976125333722,0.7791840594522825,0.001
0.735256447044117,0.8755164477124613,0.8488317648105913,0.7918692508286448,0.001
0.7302914653713011,0.877683709931796,0.8425945803605762,0.7854215820191233,0.001
0.7266418855459007,0.8791493305313844,0.8318389953956294,0.7964351555559801,0.001
0.7221673695302679,0.8812805756093304,0.8360886643388804,0.7963300824346398,0.001
0.718246506068968,0.883228964430995,0.8300691089339166,0.7995682449923106,0.001
0.7144627699075219,0.8852050587460355,0.8413366353324266,0.7938274317263514,0.001
0.7102217537426476,0.8867330167057199,0.8475184401356135,0.7969987295704419,0.001
0.7079881191071515,0.887974222808963,0.8224007845742513,0.8069520197919552,0.001
0.7042362170865565,0.8893200171497004,0.8278646531608028,0.8159500998194653,0.001
0.7006979790915691,0.8911257226804787,0.8299788725700772,0.8077352921510378,0.001
0.698035455894828,0.892301128236954,0.8332778254738998,0.8133805843975966,0.001
0.694703740542772,0.8936891734550897,0.8601289476675266,0.8059012885785517,0.001
0.6914094849082026,0.8952330620734653,0.8275654504619571,0.8089102006896618,0.001
0.6894616950967105,0.8959804177572819,0.8260430136910629,0.8156444325573843,0.001
0.6879575679420696,0.8966959121237161,0.8198310732807331,0.8156253283535042,0.001
0.6837038588881289,0.8984455140304082,0.8221552622800051,0.8217004651873645,0.001
0.6819816184440859,0.8993258560824294,0.8194342043868295,0.8201625767750194,0.001
0.6798907338861617,0.9004673224095191,0.8326295984205951,0.8138963979023585,0.001
0.677869322623698,0.9013511276482122,0.8147576148134277,0.8196754195760777,0.001
0.6751724652263095,0.902303503983011,0.8170277132372304,0.8228944779298685,0.001
0.673419889374828,0.9030058382400916,0.8094357302058629,0.8298197518363916,0.001
0.6716512201429269,0.9037185620571883,0.8170777229285342,0.8238974486335718,0.001
0.6689926236659521,0.9049105909096891,0.8289111990240602,0.8205160045468005,0.001
0.6676102580267209,0.9057369072496272,0.8219465196783426,0.8214521105369237,0.001
0.66623199911625,0.9063630513999239,0.8194307382363056,0.8220443408572057,0.001
0.6638981761471339,0.9070778531290238,0.8148316302060965,0.8240884906723724,0.001
0.6620008878429953,0.9079949049597682,0.8372276991551386,0.8196563153721976,0.001
0.6619571690207291,0.9078605333168948,0.8118096610493153,0.8266102455845409,0.001
0.6590816841299117,0.9092340331510081,0.8238888978263523,0.8274985910649638,0.001
0.6566342338975012,0.9103831184887762,0.81710874159128,0.8271165069873626,0.001
0.6568303195525237,0.9101947211338196,0.8201430288319839,0.8245756478713141,0.001
0.6549038661362557,0.9108104757241003,0.8223171169048502,0.8261421925894793,0.001
0.654054465462148,0.9113798236129764,0.8151132102888932,0.8338889472628452,0.001
0.652243314498315,0.9121361835821402,0.8278784169993981,0.8243463974247534,0.001
0.6508882413189828,0.9126992977350067,0.8194196926192289,0.8267726313175214,0.001
0.6506087708581717,0.9127332369643922,0.8042233680009211,0.834739084335508,0.001
