train_loss,train_acc,val_loss,val_acc,lr
2.073774388303918,0.5040589385530032,1.2475601283613633,0.726360935723906,0.019877498988921622
1.3629894620485388,0.716944645878656,1.2102725695399514,0.7257209448939239,0.01951301233713678
1.247178966361848,0.7541217201885989,1.1564405053732432,0.7533265195006161,0.01891551491567426
1.1920757065669365,0.7716526101641352,1.1208845926584368,0.7461528909436521,0.018099719094030728
1.156646137358376,0.7833314052081952,1.1264950759860257,0.7481015197394186,0.017085712472806148
1.1321436788796868,0.7910890521054657,1.0934887999915015,0.755074554155642,0.01589846326031011
1.1127498643884306,0.797578839155801,1.1127209664438718,0.7482639054723992,0.01456720547240849
1.0967723633369357,0.803493010311237,1.1115768042936072,0.7543103860004394,0.013124719094030728
1.0824389802166579,0.8082305548579818,1.0961497572817052,0.756574234160227,0.011606522927150299
1.0718805346679279,0.8117557319398162,1.100173316838244,0.7558387223108445,0.01005
1.0604133991972324,0.8158602871119413,1.0748092855053162,0.7681131733037855,0.008493477072849705
1.0518924013582858,0.8184166988804648,1.059783889027593,0.7750862077200088,0.006975280905969275
1.0433978851348522,0.8214161091563371,1.055818959055602,0.7743029353609262,0.00553279452759151
1.0373457974541607,0.8232238440419523,1.0677284804472176,0.7686671952163073,0.004201536739689894
1.0287616180992987,0.8263765637800282,1.0520652156590398,0.7783530265834997,0.003014287527193853
1.0243564271384566,0.8281842986656434,1.0471803909931376,0.7795279351221236,0.002000280905969274
1.0190903585965543,0.8298660000056433,1.0659227229766595,0.7677024329203641,0.0011844850843257407
1.0146947086407518,0.8316586861096924,1.0587652504434444,0.7718862535700981,0.0005869876628632224
1.013176398388759,0.8320875763843233,1.0532100611495778,0.7732235478417026,0.0002225010110783803
1.0114172956815062,0.8327807608852069,1.0495555494950497,0.7755447086131303,0.02
1.0690840231744276,0.8120125017752859,1.0771849739738177,0.771532825798317,0.019969327470644626
1.0656465283536372,0.8132530857056327,1.0815979482920601,0.7657633562265377,0.019877498988921622
1.0601624841456105,0.8157135614916728,1.090402749064618,0.7616368481884439,0.019725080707956883
1.0541749232017668,0.8173849167943462,1.0745696860347038,0.7694504675753899,0.01951301233713678
1.0513972101333726,0.8176736652906437,1.0703705856859724,0.7600129908586385,0.019242601348487303
1.045615514630519,0.8201651791886637,1.0660008235014116,0.7656200746974372,0.01891551491567426
1.0416712896662623,0.8217217875318964,1.093642214820351,0.7499450754138448,0.018533769635323216
1.0384469365752356,0.8225137296618068,1.0713878531907783,0.7608535758293613,0.018099719094030728
