epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_s,vram_peak_alloc_gb,vram_peak_reserved_gb,cuda_util_pct,gpu_temp_c,cpu_pct,ram_used_gb
22,0.323720,0.988642,0.287752,0.998667,0.00100000,244.4,13.579,14.363,81,65,8.2,12.74
23,0.322081,0.989079,0.287352,0.998556,0.00100000,244.3,13.579,14.363,100,65,8.0,12.59
24,0.321929,0.989270,0.287038,0.998556,0.00100000,244.7,13.579,14.363,100,64,8.1,12.63
25,0.320793,0.989634,0.286865,0.998778,0.00100000,244.6,13.579,14.363,77,66,8.1,12.58
26,0.320142,0.989696,0.286596,0.998889,0.00100000,244.4,13.579,14.363,78,64,8.1,12.58
27,0.319316,0.990092,0.286316,0.999000,0.00100000,244.6,13.579,14.363,58,62,8.1,12.58
28,0.318843,0.990361,0.286449,0.999000,0.00100000,244.2,13.579,14.363,100,64,8.1,12.58
29,0.318246,0.990472,0.286412,0.999111,0.00100000,244.5,13.579,14.363,72,66,8.1,12.58
30,0.317423,0.990734,0.286251,0.999111,0.00100000,244.4,13.579,14.363,75,64,8.2,12.56
31,0.316628,0.990798,0.286101,0.999111,0.00100000,244.6,13.579,14.363,63,65,8.1,12.6
32,0.316187,0.991260,0.285935,0.999000,0.00100000,244.6,13.579,14.363,64,67,8.1,12.6
33,0.315224,0.991351,0.285709,0.999111,0.00100000,244.6,13.579,14.363,80,68,8.1,12.59
34,0.315075,0.991397,0.285617,0.999111,0.00100000,244.7,13.579,14.363,68,62,8.1,12.6
35,0.315506,0.991399,0.285549,0.999333,0.00100000,244.6,13.579,14.363,74,67,8.1,12.59
36,0.314431,0.991682,0.285487,0.999333,0.00100000,244.3,13.579,14.363,81,64,8.0,12.57
37,0.314781,0.991454,0.285439,0.999333,0.00100000,244.5,13.579,14.363,75,65,8.1,12.59
38,0.314155,0.991700,0.285211,0.999444,0.00100000,244.5,13.579,14.363,67,63,8.1,12.59
39,0.312962,0.992187,0.285087,0.999444,0.00100000,244.4,13.579,14.363,65,62,8.2,12.65
40,0.313427,0.991923,0.284880,0.999444,0.00100000,244.5,13.579,14.363,93,67,8.1,12.65
41,0.312560,0.992251,0.284693,0.999333,0.00100000,244.3,13.579,14.363,64,62,8.1,12.61
42,0.312884,0.992205,0.284657,0.999333,0.00100000,244.6,13.579,14.363,64,62,8.1,12.59
43,0.312174,0.992454,0.284650,0.999333,0.00100000,244.4,13.579,14.363,57,62,8.0,12.59
44,0.311648,0.992549,0.284672,0.999111,0.00100000,244.4,13.579,14.363,64,64,8.1,12.6
45,0.311151,0.992649,0.284352,0.999222,0.00100000,244.4,13.579,14.363,60,63,8.1,12.61
46,0.311366,0.992750,0.284154,0.999333,0.00100000,244.5,13.579,14.363,100,65,8.1,12.61
47,0.311080,0.992711,0.284178,0.999333,0.00100000,244.4,13.579,14.363,68,62,8.2,12.58
48,0.310467,0.992911,0.284032,0.999444,0.00100000,244.3,13.579,14.363,64,66,8.1,12.59
49,0.310250,0.993002,0.283829,0.999444,0.00100000,244.2,13.579,14.363,96,64,8.0,12.58
50,0.310280,0.993011,0.283914,0.999444,0.00100000,244.3,13.579,14.363,78,63,8.1,12.65
51,0.310263,0.993164,0.283780,0.999556,0.00100000,244.3,13.579,14.363,74,63,8.1,12.62
52,0.309626,0.993241,0.283732,0.999556,0.00100000,244.6,13.579,14.363,65,63,8.1,12.61
53,0.309721,0.993237,0.283490,0.999889,0.00100000,246.4,13.579,14.363,64,62,8.6,12.73
54,0.309315,0.993271,0.283358,0.999889,0.00100000,244.5,13.579,14.363,64,62,8.1,12.73
55,0.309326,0.993237,0.283401,0.999889,0.00100000,244.6,13.579,14.363,80,67,8.1,12.69
56,0.309305,0.993394,0.283355,0.999889,0.00100000,244.5,13.579,14.363,87,67,8.1,12.76
57,0.309114,0.993367,0.283239,0.999889,0.00100000,244.4,13.579,14.363,89,67,8.0,12.73
58,0.308230,0.993736,0.283157,0.999889,0.00100000,244.6,13.579,14.363,98,65,8.1,12.73
59,0.308531,0.993551,0.283352,0.999889,0.00100000,244.4,13.579,14.363,95,64,8.1,12.7
60,0.308662,0.993533,0.283289,0.999889,0.00100000,244.2,13.579,14.363,79,67,8.1,12.73
61,0.307432,0.993881,0.283247,0.999889,0.00100000,244.2,13.579,14.363,63,63,8.1,12.7
62,0.307587,0.993692,0.283385,0.999889,0.00100000,244.5,13.579,14.363,93,66,8.1,12.7
63,0.307718,0.993756,0.283146,0.999889,0.00100000,244.2,13.579,14.363,63,62,8.0,12.72
64,0.307403,0.993963,0.283334,0.999889,0.00100000,244.2,13.579,14.363,98,65,8.1,12.74
65,0.307132,0.993888,0.283210,1.000000,0.00100000,244.3,13.579,14.363,83,65,8.1,12.73
66,0.307413,0.993840,0.283019,1.000000,0.00100000,244.2,13.579,14.363,81,66,8.1,12.71
67,0.306933,0.993913,0.283077,1.000000,0.00100000,244.6,13.579,14.363,100,64,8.0,12.77
68,0.306724,0.994180,0.283355,1.000000,0.00100000,244.6,13.579,14.363,71,65,8.1,12.72
69,0.306842,0.994214,0.283105,1.000000,0.00100000,244.7,13.579,14.363,65,67,8.1,12.71
70,0.307218,0.993886,0.283160,1.000000,0.00100000,244.6,13.579,14.363,83,67,8.1,12.73
71,0.306525,0.994250,0.283131,1.000000,0.00100000,244.3,13.579,14.363,62,62,8.1,12.75
72,0.306349,0.994255,0.283141,1.000000,0.00100000,244.3,13.579,14.363,56,66,8.1,12.74
73,0.305908,0.994453,0.283129,1.000000,0.00100000,244.4,13.579,14.363,65,62,8.1,12.72
74,0.305367,0.994615,0.283083,1.000000,0.00100000,244.6,13.579,14.363,65,62,8.0,12.75
75,0.306029,0.994325,0.282929,1.000000,0.00100000,244.4,13.579,14.363,64,64,8.0,12.77
76,0.306163,0.994253,0.282908,1.000000,0.00100000,244.2,13.579,14.363,62,63,8.1,12.75
77,0.305238,0.994510,0.282918,1.000000,0.00100000,244.2,13.579,14.363,79,63,8.1,12.74
78,0.305858,0.994300,0.282956,1.000000,0.00100000,244.2,13.579,14.363,73,66,8.1,12.74
79,0.305181,0.994439,0.283001,1.000000,0.00100000,245.1,13.579,14.363,60,67,8.2,12.82
80,0.305611,0.994328,0.282893,1.000000,0.00100000,248.9,13.579,14.363,68,65,8.7,12.84
81,0.305132,0.994774,0.282990,1.000000,0.00100000,248.9,13.579,14.363,74,65,8.8,12.83
82,0.305523,0.994462,0.282927,1.000000,0.00100000,249.4,13.579,14.363,99,66,9.1,12.96
83,0.305235,0.994537,0.282846,1.000000,0.00100000,251.0,13.579,14.363,91,65,9.1,13.26
84,0.304743,0.994719,0.282973,1.000000,0.00100000,249.9,13.579,14.363,75,64,9.3,13.76
85,0.305246,0.994462,0.282956,1.000000,0.00100000,249.5,13.579,14.363,76,65,9.3,13.43
86,0.305142,0.994437,0.282867,1.000000,0.00100000,248.2,13.579,14.363,48,63,8.9,13.44
87,0.304734,0.994822,0.283009,1.000000,0.00100000,252.3,13.579,14.363,58,66,9.2,13.58
88,0.303867,0.995024,0.282941,1.000000,0.00100000,265.6,13.579,14.363,39,67,9.9,13.9
89,0.304486,0.994776,0.282862,1.000000,0.00100000,268.9,13.579,14.363,75,63,9.8,13.89
90,0.304165,0.994874,0.282877,1.000000,0.00100000,278.3,13.579,14.363,99,65,10.6,14.32
91,0.304307,0.994797,0.282815,1.000000,0.00100000,270.6,13.579,14.363,78,66,10.1,13.36
92,0.304507,0.994674,0.282970,1.000000,0.00100000,255.4,13.579,14.363,83,65,9.5,14.09
93,0.304208,0.994833,0.282882,1.000000,0.00100000,251.2,13.579,14.363,60,64,9.2,13.95
94,0.303680,0.995043,0.282851,1.000000,0.00100000,254.3,13.579,14.363,64,65,9.5,14.14
95,0.303708,0.995079,0.282800,1.000000,0.00100000,252.5,13.579,14.363,84,67,9.3,13.96
96,0.303337,0.995031,0.282949,1.000000,0.00100000,249.8,13.579,14.363,70,68,9.4,13.84
97,0.303585,0.995029,0.282927,1.000000,0.00100000,249.7,13.579,14.363,91,68,9.5,13.99
98,0.303621,0.995072,0.282805,1.000000,0.00100000,249.6,13.579,14.363,74,68,9.6,14.17
99,0.303711,0.995118,0.282827,1.000000,0.00100000,249.3,13.579,14.363,60,66,9.5,13.85
100,0.303155,0.995204,0.282871,1.000000,0.00100000,249.1,13.579,14.363,63,67,9.3,13.86
101,0.303393,0.995090,0.282751,1.000000,0.00100000,249.3,13.579,14.363,61,68,9.4,13.94
102,0.302928,0.995202,0.282851,1.000000,0.00100000,248.9,13.579,14.363,81,66,9.4,13.87
103,0.302669,0.995364,0.282808,1.000000,0.00100000,249.4,13.579,14.363,100,64,9.4,13.87
104,0.303236,0.995150,0.282742,1.000000,0.00100000,249.0,13.579,14.363,66,68,9.3,13.92
105,0.303058,0.995198,0.282759,1.000000,0.00100000,249.2,13.579,14.363,59,64,9.4,13.98
106,0.303333,0.995075,0.282811,1.000000,0.00100000,252.0,13.579,14.363,91,64,9.5,14.19
107,0.302935,0.995254,0.282878,1.000000,0.00100000,259.8,13.579,14.363,60,64,9.6,14.28
108,0.302699,0.995380,0.282744,1.000000,0.00100000,270.4,13.579,14.363,60,67,9.6,14.32
109,0.302763,0.995104,0.282772,1.000000,0.00100000,269.2,13.579,14.363,75,64,9.6,14.36
110,0.303116,0.995116,0.282818,1.000000,0.00100000,265.1,13.579,14.363,59,67,9.7,14.41
111,0.302804,0.995314,0.282857,1.000000,0.00100000,269.0,13.579,14.363,95,66,9.9,14.58
112,0.302747,0.995243,0.282796,1.000000,0.00100000,265.1,13.579,14.363,78,64,9.7,14.81
113,0.302519,0.995416,0.282908,1.000000,0.00100000,265.7,13.579,14.363,100,65,9.5,14.66
114,0.302593,0.995412,0.282790,1.000000,0.00100000,270.1,13.579,14.363,75,64,9.8,14.65
115,0.302407,0.995434,0.282765,1.000000,0.00100000,269.0,13.579,14.363,73,66,9.8,14.63
116,0.301969,0.995678,0.282784,1.000000,0.00100000,277.5,13.579,14.363,56,62,10.0,14.82
117,0.302150,0.995539,0.282780,1.000000,0.00100000,254.9,13.579,14.363,61,63,10.1,14.53
118,0.301906,0.995553,0.282856,1.000000,0.00100000,246.3,13.579,14.363,75,66,9.1,14.97
119,0.301778,0.995621,0.282766,1.000000,0.00100000,247.5,13.579,14.363,100,64,9.2,14.56
